tradingsymbol,exchange,name,instrument_token,segment,tick_size,lot_size,instrument_type,sector,industry,is_fo_enabled,is_active
FINEORG,NSE,FINE ORGANIC IND.,958465,NSE,0.1,1,STOCK,Basic Materials,Specialty Chemicals,0,1
WEIZMANIND,NSE,WEIZMANN,959489,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
VENKEYS,NSE,VENKY S (INDIA),961793,NSE,0.1,1,STOCK,Consumer Defensive,Farm Products,0,1
WHEELS,NSE,WHEELS INDIA,964097,NSE,0.1,1,STOCK,Consumer Cyclical,Auto Parts,0,1
WILLAMAGOR,NSE,WILLIAMSON MAGOR,965633,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
WIMPLAST,NSE,WIM PLAST,967937,NSE,0.05,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
WSTCSTPAPR,NSE,WEST COAST PAPER MILLS LT,972545,NSE,0.05,1,STOCK,Basic Materials,Paper & Paper Products,0,1
ARIHANTCAP,NSE,ARIHANT CAPITAL MKTS,976129,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
ZODIACLOTH,NSE,ZODIAC CLOTHING CO.,978177,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
ZUARIIND,NSE,ZUARI INDUSTRIES,979713,NSE,0.05,1,STOCK,Industrials,Conglomerates,0,1
BHARATRAS,NSE,BHARAT RASAYAN,981505,NSE,0.1,1,STOCK,Basic Materials,Agricultural Inputs,0,1
VARROC,NSE,VARROC ENGINEERING,987393,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
SOMANYCERA,NSE,SOMANY CERAMICS,993281,NSE,0.05,1,STOCK,Industrials,Building Products & Equipment,0,1
HATSUN,NSE,HATSUN AGRO PRODUCT,996353,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
GOCLCORP,NSE,GOCL CORPORATION,1014529,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
REMSONSIND,NSE,REMSONS INDUSTRIES,1015041,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
TNPL,NSE,TAMILNADU NEWSPRT & PAPER,1018881,NSE,0.01,1,STOCK,Basic Materials,Paper & Paper Products,0,1
GREENPLY,NSE,GREENPLY INDUSTRIES,1020673,NSE,0.05,1,STOCK,Basic Materials,Lumber & Wood Production,0,1
CORALFINAC,NSE,CORAL INDIA FIN & HOUS LT,1025793,NSE,0.01,1,STOCK,Real Estate,Real Estate Services,0,1
PVP,NSE,PVP VENTURES,1026561,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
AUSOMENT,NSE,AUSOM ENTERPRISE,1033473,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
EIMCOELECO,NSE,EIMCO ELECON (INDIA),1034241,NSE,0.1,1,STOCK,Industrials,Farm & Heavy Construction Machinery,0,1
JAYAGROGN,NSE,JAYANT AGRO ORGANICS,1034497,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
PANACEABIO,NSE,PANACEA BIOTEC,1038081,NSE,0.05,1,STOCK,Healthcare,Biotechnology,0,1
CUBEXTUB,NSE,CUBEX TUBINGS,1040385,NSE,0.01,1,STOCK,Basic Materials,Copper,0,1
SILINV,NSE,SIL INVESTMENTS,1050881,NSE,0.05,1,STOCK,Financial Services,Asset Management,0,1
REGENCERAM,NSE,REGENCY CERAMICS,1057281,NSE,0.01,1,STOCK,Industrials,Building Products & Equipment,0,1
BIOFILCHEM,NSE,BIOFIL CHEM & PHARMA,1058817,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
KEYFINSERV,NSE,KEYNOTE FIN SERV,1064193,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
NORBTEAEXP,NSE,NORBEN TEA & EXPORTS,1064961,NSE,0.01,1,STOCK,Consumer Defensive,Farm Products,0,1
ZENITHEXPO,NSE,ZENITH EXPORTS,1069057,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SUNDRMBRAK,NSE,SUNDARAM BRAK LININGS,1069825,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
SANGAMIND,NSE,SANGAM (INDIA),1071105,NSE,0.05,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
SOMATEX,NSE,SOMA TEXTILES & INDUST LT,1075457,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
VISAKAIND,NSE,VISAKA INDUSTRIES,1080577,NSE,0.01,1,STOCK,Industrials,Building Products & Equipment,0,1
ZFSTEERING,NSE,Z F STEERING GEAR (I),1082625,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
WENDT,NSE,WENDT (INDIA),1084161,NSE,0.5,1,STOCK,Industrials,Tools & Accessories,0,1
DENORA,NSE,DE NORA INDIA,1095425,NSE,0.05,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
STERTOOLS,NSE,STERLING TOOLS,1100545,NSE,0.01,1,STOCK,Industrials,Tools & Accessories,0,1
PUNJABCHEM,NSE,PUNJAB CHEM & CROP PROT L,1112065,NSE,0.1,1,STOCK,Basic Materials,Chemicals,0,1
GULFOILLUB,NSE,GULF OIL LUB. IND.,1124097,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
MIRZAINT,NSE,MIRZA INTERNATIONAL LIMIT,1124865,NSE,0.01,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
JAGSNPHARM,NSE,JAGSONPAL PHARMACEUTICALS,1128961,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
INDIANCARD,NSE,INDIAN CARD CLOTHING CO.,1132033,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
HAWKINCOOK,NSE,HAWKINS COOKERS,1137665,NSE,0.5,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
ELECTHERM,NSE,ELECTROTHERM (I),1144065,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
AARTIDRUGS,NSE,AARTI DRUGS,1147137,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
ALKYLAMINE,NSE,ALKYL AMINES CHEM.,1148673,NSE,0.1,1,STOCK,Basic Materials,Specialty Chemicals,0,1
SIGIND,NSE,SIGNET INDUSTRIES,1157633,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
DYNAMATECH,NSE,DYNAMATIC TECHNOLOGIES,1158401,NSE,1.0,1,STOCK,Consumer Cyclical,Auto Parts,0,1
RUCHINFRA,NSE,RUCHI INFRASTRUCTURE,1168897,NSE,0.01,1,STOCK,Industrials,Specialty Business Services,0,1
ATLASCYCLE,NSE,ATLAS CYCLE (HARYANA),1169409,NSE,0.01,1,STOCK,Consumer Cyclical,Leisure,0,1
RAMCOIND,NSE,RAMCO INDUSTRIES,1174273,NSE,0.05,1,STOCK,Industrials,Building Products & Equipment,0,1
KOTHARIPET,NSE,KOTHARI PETROCHEM,1176065,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
HERITGFOOD,NSE,HERITAGE FOODS,1177089,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
SBCL,NSE,SHIVALIK BIMETAL CON.,1191937,NSE,0.05,1,STOCK,Industrials,Metal Fabrication,0,1
BLUECHIP,NSE,BLUE CHIP INDIA,1198337,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
SKMEGGPROD,NSE,SKM EGG PROD EXPORT(I) LT,1211393,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
INDNIPPON,NSE,INDIA NIPPON ELECT,1215233,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
INDRAMEDCO,NSE,INDRAPRASTHA MEDICAL CORP,1216257,NSE,0.05,1,STOCK,Healthcare,Medical Care Facilities,0,1
TCIFINANCE,NSE,TCI FINANCE,1221377,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
KCPSUGIND,NSE,KCP SUGAR IND CORP,1231105,NSE,0.01,1,STOCK,Consumer Defensive,Confectioners,0,1
DODLA,NSE,DODLA DAIRY,1234433,NSE,0.1,1,STOCK,Consumer Defensive,Food Distribution,0,1
SNOWMAN,NSE,SNOWMAN LOGISTICS,1239809,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
INDSWFTLAB,NSE,IND SWIFT LABORATORIES LT,1246721,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
FDC,NSE,FDC,1253889,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
MADRASFERT,NSE,MADRAS FERTILISERS,1257217,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
IPL,NSE,INDIA PESTICIDES,1263105,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
ADROITINFO,NSE,ADROIT INFOTECH,1267969,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
GANGAFORGE,NSE,GANGA FORGING,1268993,NSE,0.01,1,STOCK,Industrials,Metal Fabrication,0,1
SHARDACROP,NSE,SHARDA CROPCHEM,1277953,NSE,0.1,1,STOCK,Basic Materials,Agricultural Inputs,0,1
SVPGLOB,NSE,SVP GLOBAL TEXTILES,1285121,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
GRINFRA,NSE,G R INFRAPROJECTS,1293825,NSE,0.05,1,STOCK,Industrials,Engineering & Construction,0,1
SHEMAROO,NSE,SHEMAROO ENTER.,1297409,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
KPIGREEN,NSE,KPI GREEN ENERGY,1307649,NSE,0.05,1,STOCK,Utilities,Utilities - Renewable,0,1
SGIL,NSE,SYNERGY GREEN IND.,1309185,NSE,0.05,1,STOCK,Industrials,Metal Fabrication,0,1
CIGNITITEC,NSE,CIGNITI TECHNOLOGIES,1316353,NSE,0.1,1,STOCK,Technology,Information Technology Services,0,1
JAICORPLTD,NSE,JAI CORP,1316609,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
TATVA,NSE,TATVA CHIN PHARM CHEM,1321473,NSE,0.1,1,STOCK,Basic Materials,Specialty Chemicals,0,1
STYLAMIND,NSE,STYLAM INDUSTRIES,1327617,NSE,0.1,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
KOVAI,NSE,KOVAI MEDICAL CENTER & HO,1329153,NSE,0.5,1,STOCK,Healthcare,Medical Care Facilities,0,1
ANTGRAPHIC,NSE,ANTARCTICA,1329665,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
GRAUWEIL,NSE,GRAUER & WEIL IND,1331201,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
MAHAPEXLTD,NSE,MAHA RASHTRA APEX COPR. L,1341185,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
PDSL,NSE,PDS,1347585,NSE,0.05,1,STOCK,Industrials,Specialty Business Services,0,1
ALIVUS,NSE,ALIVUS LIFE SCIENCES,1347841,NSE,0.1,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
ROLEXRINGS,NSE,ROLEX RINGS,1351425,NSE,0.01,1,STOCK,Industrials,Metal Fabrication,0,1
PRITIKAUTO,NSE,PRITIKA AUTO INDUS,1354753,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
UGROCAP,NSE,UGRO CAPITAL,1360129,NSE,0.01,1,STOCK,Financial Services,Credit Services,0,1
EXXARO,NSE,EXXARO TILES,1370113,NSE,0.01,1,STOCK,Industrials,Building Products & Equipment,0,1
KRSNAA,NSE,KRSNAA DIAGNOSTICS,1371905,NSE,0.05,1,STOCK,Healthcare,Diagnostics & Research,0,1
WINDLAS,NSE,WINDLAS BIOTECH,1373697,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
EPIGRAL,NSE,EPIGRAL,1377793,NSE,0.1,1,STOCK,Basic Materials,Chemicals,0,1
MOL,NSE,MEGHMANI ORGANICS,1380865,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
NGIL,NSE,NAKODA GROUP OF IND.,1382657,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
TRIGYN,NSE,TRIGYN TECHNOLOGIES,1389569,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
CHEMPLASTS,NSE,CHEMPLAST SANMAR,1394945,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
YUKEN,NSE,YUKEN INDIA,1408257,NSE,0.05,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
SERVOTECH,NSE,SERVOTECH REN POW SYS,1409793,NSE,0.01,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
JAIPURKURT,NSE,NANDANI CREATION,1412097,NSE,0.01,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
KOTHARIPRO,NSE,KOTHARI PRODUCTS,1415169,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
INTLCONV,NSE,INTL CONVEYORS,1435137,NSE,0.01,1,STOCK,Industrials,Specialty Industrial Machinery,0,1
ASTRAZEN,NSE,ASTRAZENECA PHARMA IND LT,1436161,NSE,0.5,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
GANESHBE,NSE,GANESH BENZOPLAST,1437185,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
PAR,NSE,PAR DRUGS AND CHEM,1441537,NSE,0.01,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
SHANTI,NSE,SHANTI OVERSEAS INDIA,1446401,NSE,0.01,1,STOCK,Consumer Defensive,Farm Products,0,1
ARCHIES,NSE,ARCHIES,1456129,NSE,0.01,1,STOCK,Consumer Cyclical,Specialty Retail,0,1
SANSERA,NSE,SANSERA ENGINEERING,1472257,NSE,0.1,1,STOCK,Consumer Cyclical,Auto Parts,0,1
LAGNAM,NSE,LAGNAM SPINTEX,1501441,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
PARAS,NSE,PARAS DEF AND SPCE TECH L,1513217,NSE,0.05,1,STOCK,Industrials,Aerospace & Defense,0,1
MONTECARLO,NSE,MONTE CARLO FASHIONS,1520129,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
SOUTHBANK,NSE,THE SOUTH INDIAN BANK,1522689,NSE,0.01,1,STOCK,Financial Services,Banks - Regional,0,1
COASTCORP,NSE,COASTAL CORPORATION,1537537,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
EIFFL,NSE,EURO (I) FRESH FOODS,1546241,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
PASUPTAC,NSE,PASUPATI ACRYLON,1547521,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
CYBERTECH,NSE,CYBERTECH SYSTEMS & SOFTW,1549057,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
AIROLAM,NSE,AIRO LAM,1553409,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
GOODLUCK,NSE,GOODLUCK INDIA,1568001,NSE,0.1,1,STOCK,Basic Materials,Steel,0,1
DIGJAMLMTD,NSE,DIGJAM,1568513,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
PANSARI,NSE,PANSARI DEVELOPERS,1572097,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
BHAGCHEM,NSE,BHAGIRADHA CHEM & INDS L,1577985,NSE,0.05,1,STOCK,Basic Materials,Agricultural Inputs,0,1
FCL,NSE,FINEOTEX CHEMICAL,1586689,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
CAMLINFINE,NSE,CAMLIN FINE SCIENCES,1591297,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
SIKKO,NSE,SIKKO INDUSTRIES,1591809,NSE,0.01,1,STOCK,Basic Materials,Agricultural Inputs,0,1
DTIL,NSE,DHUNSERI TEA & IND.,1594113,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
3IINFOLTD,NSE,3I INFOTECH,1595393,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
SELMC,NSE,SEL MANUFACTURING CO,1603073,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
MEDICAMEQ,NSE,MEDICAMEN BIOTECH,1607169,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
GULPOLY,NSE,GULSHAN POLYOLS,1609217,NSE,0.01,1,STOCK,Basic Materials,Chemicals,0,1
APOLSINHOT,NSE,APOLLO SINDOORI HOTEL,1613313,NSE,0.1,1,STOCK,Industrials,Specialty Business Services,0,1
CCHHL,NSE,COUNTRY CLUB HOSP HOL,1634561,NSE,0.01,1,STOCK,Consumer Cyclical,Lodging,0,1
LAMBODHARA,NSE,LAMBODHARA TEXTILES,1640193,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
MANORG,NSE,MANGALAM ORGANICS,1644033,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
IRIS,NSE,IRIS REGTECH SOLUTION,1661185,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
GRPLTD,NSE,GRP,1675009,NSE,0.1,1,STOCK,Consumer Cyclical,Auto Parts,0,1
FINOPB,NSE,FINO PAYMENTS BANK,1684225,NSE,0.01,1,STOCK,Financial Services,Banks - Regional,0,1
GENUSPAPER,NSE,GENUS P&B,1689601,NSE,0.01,1,STOCK,Basic Materials,Paper & Paper Products,0,1
SJS,NSE,SJS ENTERPRISES,1700609,NSE,0.1,1,STOCK,Consumer Cyclical,Auto Parts,0,1
FOODSIN,NSE,FOODS & INNS,1708289,NSE,0.01,1,STOCK,Consumer Defensive,Packaged Foods,0,1
IVC,NSE,IL&FS INVESTMENT MANAGERS,1718017,NSE,0.01,1,STOCK,Financial Services,Financial Conglomerates,0,1
MOLDTKPAC,NSE,MOLD-TEK PACKAGING,1718529,NSE,0.05,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
NIPPOBATRY,NSE,INDO-NATIONAL,1736193,NSE,0.05,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
SBC,NSE,SBC EXPORTS,1738753,NSE,0.01,1,STOCK,Industrials,Conglomerates,0,1
STEELCAS,NSE,STEELCAST,1741569,NSE,0.05,1,STOCK,Basic Materials,Steel,0,1
FOCUS,NSE,FOCUS LIGHTG & FIXTRS,1750017,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
SMLT,NSE,SARTHAK METALS,1751809,NSE,0.01,1,STOCK,Industrials,Metal Fabrication,0,1
GREENLAM,NSE,GREENLAM INDUSTRIES,1753089,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
BAJAJHCARE,NSE,BAJAJ HEALTHCARE,1756929,NSE,0.05,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
VISHNU,NSE,VISHNU CHEMICALS,1768449,NSE,0.05,1,STOCK,Basic Materials,Specialty Chemicals,0,1
RPPL,NSE,RAJSHREE POLYPACK,1769729,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
TARSONS,NSE,TARSONS PRODUCTS,1777409,NSE,0.01,1,STOCK,Healthcare,Medical Instruments & Supplies,0,1
GANECOS,NSE,GANESHA ECOSPHERE,1777665,NSE,0.1,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
LINC,NSE,LINC,1779457,NSE,0.01,1,STOCK,Industrials,Business Equipment & Supplies,0,1
MENONBE,NSE,MENON BEARINGS,1782017,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
GOCOLORS,NSE,GO FASHION INDIA,1782785,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
DMCC,NSE,DMCC SPECIALITY CHEMICALS,1785089,NSE,0.05,1,STOCK,Basic Materials,Chemicals,0,1
SHIVALIK,NSE,SHIVALIK RASAYAN,1796097,NSE,0.05,1,STOCK,Basic Materials,Agricultural Inputs,0,1
ASIANENE,NSE,ASIAN ENERGY SERVICES,1799681,NSE,0.05,1,STOCK,Energy,Oil & Gas Equipment & Services,0,1
HESTERBIO,NSE,HESTER BIOSCIENCES,1804289,NSE,0.1,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
ACCELYA,NSE,ACCELYA SOLN INDIA,1805569,NSE,0.1,1,STOCK,Technology,Information Technology Services,0,1
JMA,NSE,JULLUNDUR MOT AGENCY,1819905,NSE,0.01,1,STOCK,Consumer Cyclical,Auto Parts,0,1
MICEL,NSE,MIC ELECTRONICS,1835265,NSE,0.01,1,STOCK,Technology,Electronic Components,0,1
RATEGAIN,NSE,RATEGAIN TRAVEL TECHN,1837313,NSE,0.05,1,STOCK,Technology,Software - Application,0,1
SHRIRAMPPS,NSE,SHRIRAM PROPERTIES,1843201,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
JETFREIGHT,NSE,JET FREIGHT LOGISTICS,1846017,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
METROBRAND,NSE,METRO BRANDS,1853953,NSE,0.1,1,STOCK,Consumer Cyclical,Apparel Retail,0,1
MEDPLUS,NSE,MEDPLUS HEALTH SERV,1857025,NSE,0.05,1,STOCK,Healthcare,Pharmaceutical Retailers,0,1
JTLIND,NSE,JTL INDUSTRIES,1865473,NSE,0.01,1,STOCK,Basic Materials,Steel,0,1
DCMSRIND,NSE,DCM SHRIRAM IND,1875201,NSE,0.01,1,STOCK,Consumer Defensive,Confectioners,0,1
STAR,NSE,STRIDES PHARMA SCI,1887745,NSE,0.1,1,STOCK,Healthcare,Drug Manufacturers - Specialty & Generic,0,1
HPAL,NSE,HP ADHESIVES,1888257,NSE,0.01,1,STOCK,Basic Materials,Specialty Chemicals,0,1
SUPRIYA,NSE,SUPRIYA LIFESCIENCE,1891841,NSE,0.05,1,STOCK,Healthcare,Biotechnology,0,1
NILASPACES,NSE,NILA SPACES,1897217,NSE,0.01,1,STOCK,Real Estate,Real Estate - Development,0,1
MANAKCOAT,NSE,MAN COAT METAL & IND,1897729,NSE,0.01,1,STOCK,Industrials,Metal Fabrication,0,1
MANAKALUCO,NSE,MANAK ALUMINIUM CO.,1899521,NSE,0.01,1,STOCK,Basic Materials,Aluminum,0,1
HECPROJECT,NSE,HEC INFRA PROJECTS,1900801,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
TREJHARA,NSE,TREJHARA SOLUTIONS,1924609,NSE,0.01,1,STOCK,Technology,Software - Application,0,1
LCCINFOTEC,NSE,LCC INFOTECH,1927425,NSE,0.01,1,STOCK,Consumer Defensive,Education & Training Services,0,1
NRBBEARING,NSE,NRB BEARING,1933569,NSE,0.05,1,STOCK,Consumer Cyclical,Auto Parts,0,1
UNITEDPOLY,NSE,UNITED POLYFAB GUJ.,1935361,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
CMSINFO,NSE,CMS INFO SYSTEMS,1946369,NSE,0.05,1,STOCK,Industrials,Specialty Business Services,0,1
SHREERAMA,NSE,SHREE RAMA MULTI TECH,1952513,NSE,0.01,1,STOCK,Consumer Cyclical,Packaging & Containers,0,1
IMAGICAA,NSE,IMAGICAAWORLD ENT,1964033,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
MONARCH,NSE,MONARCH NETWORTH CAP,1965825,NSE,0.05,1,STOCK,Financial Services,Capital Markets,0,1
BCONCEPTS,NSE,BRAND CONCEPTS,1991681,NSE,0.01,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
WEL,NSE,WONDER ELECTRICALS,2005761,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
BIL,NSE,BHARTIYA INTERNATIONAL,2009089,NSE,0.05,1,STOCK,Consumer Cyclical,Footwear & Accessories,0,1
RAMCOSYS,NSE,RAMCO SYSTEMS,2009857,NSE,0.05,1,STOCK,Technology,Software - Application,0,1
MHLXMIRU,NSE,MAHALAXMI RUBTECH,2018817,NSE,0.01,1,STOCK,Consumer Cyclical,Textile Manufacturing,0,1
LFIC,NSE,LAKSHMI FIN IND CORP,2022913,NSE,0.01,1,STOCK,Financial Services,Asset Management,0,1
AVANTIFEED,NSE,AVANTI FEEDS,2031617,NSE,0.1,1,STOCK,Consumer Defensive,Packaged Foods,0,1
MALLCOM,NSE,MALLCOM (INDIA),2039041,NSE,0.1,1,STOCK,Industrials,Security & Protection Services,0,1
GRWRHITECH,NSE,GARWARE HI-TECH FILMS,2043393,NSE,0.1,1,STOCK,Basic Materials,Specialty Chemicals,0,1
CINEVISTA,NSE,CINEVISTA,2054145,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
MAHLIFE,NSE,MAHINDRA LIFESPACE DEVLTD,2060801,NSE,0.05,1,STOCK,Real Estate,Real Estate - Development,0,1
KTKBANK,NSE,KARNATAKA BANK,2061825,NSE,0.05,1,STOCK,Financial Services,Banks - Regional,0,1
CROWN,NSE,CROWN LIFTERS,2069249,NSE,0.01,1,STOCK,Industrials,Rental & Leasing Services,0,1
RPSGVENT,NSE,RPSG VENTURES,2078465,NSE,0.05,1,STOCK,Technology,Information Technology Services,0,1
DEVIT,NSE,DEV INFO TECHNOLOGY,2085377,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
MEGASTAR,NSE,MEGASTAR FOODS,2087169,NSE,0.05,1,STOCK,Consumer Defensive,Packaged Foods,0,1
SPENCERS,NSE,SPENCER S RETAIL,2089729,NSE,0.01,1,STOCK,Consumer Cyclical,Department Stores,0,1
MANYAVAR,NSE,VEDANT FASHIONS,2090753,NSE,0.05,1,STOCK,Consumer Cyclical,Apparel Manufacturing,0,1
SAGARDEEP,NSE,SAGARDEEP ALLOYS,2092801,NSE,0.01,1,STOCK,Basic Materials,Copper,0,1
MITCON,NSE,MITCON CON & ENG SER,2168065,NSE,0.01,1,STOCK,Industrials,Engineering & Construction,0,1
XELPMOC,NSE,XELPMOC DESIGN & TECH,2170113,NSE,0.01,1,STOCK,Technology,Information Technology Services,0,1
GATEWAY,NSE,GATEWAY DISTRIPARKS,2178561,NSE,0.01,1,STOCK,Industrials,Integrated Freight & Logistics,0,1
GMRP&UI,NSE,GMR POW AND URBAN INFRA L,2183425,NSE,0.01,1,STOCK,Energy,Thermal Coal,0,1
INDOBORAX,NSE,INDO BORAX & CHEMICAL,2205185,NSE,0.05,1,STOCK,Basic Materials,Chemicals,0,1
VETO,NSE,VETO SWITCHGEAR CABLE,2214913,NSE,0.01,1,STOCK,Industrials,Electrical Equipment & Parts,0,1
MUKTAARTS,NSE,MUKTA ARTS,2223873,NSE,0.01,1,STOCK,Communication Services,Entertainment,0,1
VRLLOG,NSE,VRL LOGISTICS,2226177,NSE,0.05,1,STOCK,Industrials,Trucking,0,1
SHAILY,NSE,SHAILY ENG PLASTICS,2234113,NSE,0.1,1,STOCK,Basic Materials,Specialty Chemicals,0,1
PNBGILTS,NSE,PNB GILTS,2236417,NSE,0.01,1,STOCK,Financial Services,Capital Markets,0,1
OBCL,NSE,ORISSA BENGAL CARRIER,2252033,NSE,0.01,1,STOCK,Industrials,Trucking,0,1
SONAMLTD,NSE,SONAM,2254337,NSE,0.01,1,STOCK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",0,1
